Índice;Data de Referência;Número Índice;Variação Diária (%);Variação no Mês (%);Variação no Ano (%);Variação 12 Meses (%);Variação 24 Meses (%);Duration (d.u.);PMR
IMA-B;20/07/2005;1.037,508918;0,0801;;;;;1.506;
IMA-B;21/07/2005;1.038,164883;0,0632;;;;;1.505;
IMA-B;22/07/2005;1.038,822379;0,0633;;;;;1.504;
IMA-B;25/07/2005;1.039,023906;0,0194;;;;;1.503;
IMA-B;26/07/2005;1.039,552941;0,0509;;;;;1.500;
IMA-B;27/07/2005;1.040,173326;0,0597;;;;;1.499;
IMA-B;28/07/2005;1.040,670675;0,0478;;;;;1.497;
IMA-B;29/07/2005;1.041,208395;0,0517;;;;;1.496;
IMA-B;01/08/2005;1.041,741424;0,0512;;;;;1.495;
IMA-B;02/08/2005;1.042,278183;0,0515;;;;;1.494;
IMA-B;03/08/2005;1.042,726066;0,0430;;;;;1.498;
IMA-B;04/08/2005;1.043,020689;0,0283;;;;;1.493;
IMA-B;05/08/2005;1.043,600264;0,0556;;;;;1.492;
IMA-B;08/08/2005;1.044,214728;0,0589;;;;;1.491;
IMA-B;09/08/2005;1.044,616266;0,0385;;;;;1.490;
IMA-B;10/08/2005;1.045,138561;0,0500;;;;;1.489;
IMA-B;11/08/2005;1.045,683663;0,0522;;;;;1.488;
IMA-B;12/08/2005;1.046,225918;0,0519;;;;;1.487;
IMA-B;15/08/2005;1.046,788510;0,0538;;;;;1.478;
IMA-B;16/08/2005;1.047,249372;0,0440;;;;;1.477;
IMA-B;17/08/2005;1.047,801750;0,0527;;;;;1.476;
IMA-B;18/08/2005;1.048,328008;0,0502;;;;;1.475;
IMA-B;19/08/2005;1.048,820104;0,0469;;;;;1.474;
IMA-B;22/08/2005;1.049,405894;0,0559;;;;;1.473;
IMA-B;23/08/2005;1.049,927045;0,0497;;;;;1.472;
IMA-B;24/08/2005;1.050,384879;0,0436;;;;;1.471;
IMA-B;25/08/2005;1.050,826847;0,0421;;;;;1.470;
IMA-B;26/08/2005;1.050,775846;-0,0049;;;;;1.469;
IMA-B;29/08/2005;1.051,324394;0,0522;;;;;1.468;
IMA-B;30/08/2005;1.051,791945;0,0445;;;;;1.467;
IMA-B;31/08/2005;1.052,262856;0,0448;;;;;1.466;
IMA-B;01/09/2005;1.052,728944;0,0443;;;;;1.465;
IMA-B;02/09/2005;1.053,116497;0,0368;;;;;1.464;
IMA-B;05/09/2005;1.053,741287;0,0593;;;;;1.463;
IMA-B;06/09/2005;1.053,991138;0,0237;;;;;1.462;
IMA-B;08/09/2005;1.054,456051;0,0441;;;;;1.461;
IMA-B;09/09/2005;1.054,886749;0,0408;;;;;1.460;
IMA-B;12/09/2005;1.055,361026;0,0450;;;;;1.459;
IMA-B;13/09/2005;1.055,809850;0,0425;;;;;1.458;
IMA-B;14/09/2005;1.056,179945;0,0351;;;;;1.457;
IMA-B;15/09/2005;1.056,671581;0,0465;;;;;1.467;
IMA-B;16/09/2005;1.056,819511;0,0140;;;;;1.465;
IMA-B;19/09/2005;1.057,517102;0,0660;;;;;1.464;
IMA-B;20/09/2005;1.057,922568;0,0383;;;;;1.462;
IMA-B;21/09/2005;1.058,295365;0,0352;;;;;1.461;
IMA-B;22/09/2005;1.058,872221;0,0545;;;;;1.460;
IMA-B;23/09/2005;1.059,846772;0,0920;;;;;1.459;
IMA-B;26/09/2005;1.060,487529;0,0605;;;;;1.458;
IMA-B;27/09/2005;1.060,993270;0,0477;;;;;1.457;
IMA-B;28/09/2005;1.061,343176;0,0330;;;;;1.456;
IMA-B;29/09/2005;1.061,746665;0,0380;;;;;1.449;
IMA-B;30/09/2005;1.058,256886;-0,3287;;;;;1.451;
IMA-B;03/10/2005;1.057,732681;-0,0495;;;;;1.446;
IMA-B;04/10/2005;1.057,128236;-0,0571;;;;;1.445;
IMA-B;05/10/2005;1.057,525392;0,0376;;;;;1.444;
IMA-B;06/10/2005;1.058,068270;0,0513;;;;;1.443;
IMA-B;07/10/2005;1.058,626403;0,0528;;;;;1.442;
IMA-B;10/10/2005;1.059,254901;0,0594;;;;;1.441;
IMA-B;11/10/2005;1.059,844984;0,0557;;;;;1.440;
IMA-B;13/10/2005;1.060,188755;0,0324;;;;;1.439;
IMA-B;14/10/2005;1.060,456437;0,0252;;;;;1.438;
IMA-B;17/10/2005;1.060,894490;0,0413;;;;;1.414;
IMA-B;18/10/2005;1.061,334915;0,0415;;;;;1.413;
IMA-B;19/10/2005;1.061,981979;0,0610;;;;;1.412;
IMA-B;20/10/2005;1.062,768449;0,0741;;;;;1.411;
IMA-B;21/10/2005;1.063,479345;0,0669;;;;;1.409;
IMA-B;24/10/2005;1.064,318815;0,0789;;;;;1.408;
IMA-B;25/10/2005;1.064,904666;0,0550;;;;;1.407;
IMA-B;26/10/2005;1.065,591791;0,0645;;;;;1.407;
IMA-B;27/10/2005;1.066,223872;0,0593;;;;;1.391;
IMA-B;28/10/2005;1.066,939902;0,0672;;;;;1.390;
IMA-B;31/10/2005;1.067,755737;0,0765;;;;;1.389;
IMA-B;01/11/2005;1.068,447366;0,0648;;;;;1.388;
IMA-B;03/11/2005;1.069,285584;0,0785;;;;;1.387;
IMA-B;04/11/2005;1.070,065790;0,0730;;;;;1.386;
IMA-B;07/11/2005;1.070,724683;0,0616;;;;;1.385;
IMA-B;08/11/2005;1.071,516670;0,0740;;;;;1.384;
IMA-B;09/11/2005;1.072,321175;0,0751;;;;;1.383;
IMA-B;10/11/2005;1.075,037606;0,2533;;;;;1.382;
IMA-B;11/11/2005;1.076,000645;0,0896;;;;;1.381;
IMA-B;14/11/2005;1.076,854867;0,0794;;;;;1.380;
IMA-B;16/11/2005;1.077,750674;0,0832;;;;;1.361;
IMA-B;17/11/2005;1.078,491415;0,0687;;;;;1.360;
IMA-B;18/11/2005;1.079,096484;0,0561;;;;;1.359;
IMA-B;21/11/2005;1.079,722799;0,0580;;;;;1.358;
IMA-B;22/11/2005;1.080,407776;0,0634;;;;;1.357;
IMA-B;23/11/2005;1.081,039824;0,0585;;;;;1.355;
IMA-B;24/11/2005;1.081,996641;0,0885;;;;;1.253;
IMA-B;25/11/2005;1.083,059516;0,0982;;;;;1.252;
IMA-B;28/11/2005;1.084,994291;0,1786;;;;;1.251;
IMA-B;29/11/2005;1.085,947414;0,0878;;;;;1.250;
IMA-B;30/11/2005;1.088,512569;0,2362;;;;;1.248;
IMA-B;01/12/2005;1.088,697978;0,0170;;;;;1.247;
IMA-B;02/12/2005;1.089,230923;0,0490;;;;;1.246;
IMA-B;05/12/2005;1.090,034955;0,0738;;;;;1.245;
IMA-B;06/12/2005;1.091,902553;0,1713;;;;;1.151;
IMA-B;07/12/2005;1.093,111926;0,1108;;;;;1.150;
IMA-B;08/12/2005;1.093,550878;0,0402;;;;;1.149;
IMA-B;09/12/2005;1.094,015237;0,0425;;;;;1.148;
IMA-B;12/12/2005;1.094,405319;0,0357;;;;;1.147;
IMA-B;13/12/2005;1.095,824953;0,1297;;;;;1.146;
IMA-B;14/12/2005;1.096,604070;0,0711;;;;;1.145;
IMA-B;15/12/2005;1.098,297712;0,1544;;;;;1.077;
IMA-B;16/12/2005;1.099,087141;0,0719;;;;;1.076;
IMA-B;19/12/2005;1.100,173879;0,0989;;;;;1.075;
IMA-B;20/12/2005;1.100,885427;0,0647;;;;;1.074;
IMA-B;21/12/2005;1.101,862071;0,0887;;;;;1.073;
IMA-B;22/12/2005;1.103,429886;0,1423;;;;;1.072;
IMA-B;23/12/2005;1.105,390109;0,1776;;;;;1.070;
IMA-B;26/12/2005;1.106,419655;0,0931;;;;;1.069;
IMA-B;27/12/2005;1.106,742283;0,0292;;;;;1.068;
IMA-B;28/12/2005;1.107,120443;0,0342;;;;;1.067;
IMA-B;29/12/2005;1.107,751198;0,0570;;;;;1.066;
IMA-B;30/12/2005;1.108,355971;0,0546;;;;;1.065;
IMA-B;02/01/2006;1.108,830531;0,0428;;;;;1.064;
IMA-B;03/01/2006;1.109,894710;0,0960;;;;;1.063;
IMA-B;04/01/2006;1.110,900444;0,0906;;;;;1.062;
IMA-B;05/01/2006;1.112,966426;0,1860;;;;;1.033;
IMA-B;06/01/2006;1.114,318048;0,1214;;;;;1.033;
IMA-B;09/01/2006;1.116,875140;0,2295;;;;;1.031;
IMA-B;10/01/2006;1.121,467891;0,4112;;;;;1.030;
IMA-B;11/01/2006;1.122,397767;0,0829;;;;;1.028;
IMA-B;12/01/2006;1.126,629864;0,3771;;;;;1.027;
IMA-B;13/01/2006;1.128,363658;0,1539;;;;;1.026;
IMA-B;16/01/2006;1.129,444990;0,0958;;;;;1.027;
IMA-B;17/01/2006;1.131,343879;0,1681;;;;;1.027;
IMA-B;18/01/2006;1.131,999130;0,0579;;;;;1.026;
IMA-B;19/01/2006;1.133,691552;0,1495;;;;;1.025;
IMA-B;20/01/2006;1.133,509033;-0,0161;;;;;1.024;
IMA-B;23/01/2006;1.134,224714;0,0631;;;;;1.023;
IMA-B;24/01/2006;1.134,784242;0,0493;;;;;1.022;
IMA-B;25/01/2006;1.135,532569;0,0659;;;;;1.007;
IMA-B;26/01/2006;1.135,884439;0,0310;;;;;1.006;
IMA-B;27/01/2006;1.136,199909;0,0278;;;;;1.005;
IMA-B;30/01/2006;1.137,141786;0,0829;;;;;1.004;
IMA-B;31/01/2006;1.138,140609;0,0878;;;;;1.003;
IMA-B;01/02/2006;1.139,050126;0,0799;;;;;1.002;
IMA-B;02/02/2006;1.139,955458;0,0795;;;;;1.001;
IMA-B;03/02/2006;1.141,464579;0,1324;;;;;1.000;
IMA-B;06/02/2006;1.143,986686;0,2210;;;;;999;
IMA-B;07/02/2006;1.146,123538;0,1868;;;;;998;
IMA-B;08/02/2006;1.148,101868;0,1726;;;;;997;
IMA-B;09/02/2006;1.151,613762;0,3059;;;;;999;
IMA-B;10/02/2006;1.156,539897;0,4278;;;;;1.000;
IMA-B;13/02/2006;1.166,832621;0,8900;;;;;1.013;
IMA-B;14/02/2006;1.170,201876;0,2888;;;;;1.017;
IMA-B;15/02/2006;1.167,400750;-0,2394;;;;;1.158;
IMA-B;16/02/2006;1.171,406563;0,3431;;;;;1.161;
IMA-B;17/02/2006;1.180,805753;0,8024;;;;;1.174;
IMA-B;20/02/2006;1.187,778054;0,5905;;;;;1.183;
IMA-B;21/02/2006;1.189,439076;0,1398;;;;;1.187;
IMA-B;22/02/2006;1.191,465077;0,1703;;;;;1.191;
IMA-B;23/02/2006;1.196,735396;0,4423;;;;;1.194;
IMA-B;24/02/2006;1.198,462004;0,1443;;;;;1.196;
IMA-B;01/03/2006;1.201,458650;0,2500;;;;;1.198;
IMA-B;02/03/2006;1.207,673241;0,5173;;;;;1.204;
IMA-B;03/03/2006;1.219,190639;0,9537;;;;;1.230;
IMA-B;06/03/2006;1.215,815862;-0,2768;;;;;1.223;
IMA-B;07/03/2006;1.206,782167;-0,7430;;;;;1.211;
IMA-B;08/03/2006;1.203,397222;-0,2805;;;;;1.208;
IMA-B;09/03/2006;1.206,119516;0,2262;;;;;1.204;
IMA-B;10/03/2006;1.208,960447;0,2355;;;;;1.202;
IMA-B;13/03/2006;1.206,982043;-0,1636;;;;;1.195;
IMA-B;14/03/2006;1.207,504930;0,0433;;;;;1.193;
IMA-B;15/03/2006;1.212,928483;0,4492;;;;;1.236;
IMA-B;16/03/2006;1.214,078575;0,0948;;;;;1.238;
IMA-B;17/03/2006;1.212,581625;-0,1233;;;;;1.237;
IMA-B;20/03/2006;1.209,994253;-0,2134;;;;;1.234;
IMA-B;21/03/2006;1.204,208943;-0,4781;;;;;1.226;
IMA-B;22/03/2006;1.204,961708;0,0625;;;;;1.224;
IMA-B;23/03/2006;1.201,746735;-0,2668;;;;;1.216;
IMA-B;24/03/2006;1.199,404594;-0,1949;;;;;1.213;
IMA-B;27/03/2006;1.195,281547;-0,3438;;;;;1.206;
IMA-B;28/03/2006;1.190,178561;-0,4269;;;;;1.193;
IMA-B;29/03/2006;1.193,244883;0,2576;;;;;1.188;
IMA-B;30/03/2006;1.195,034648;0,1500;;;;;1.184;
IMA-B;31/03/2006;1.193,861827;-0,0981;;;;;1.179;
IMA-B;03/04/2006;1.196,062411;0,1843;;;;;1.179;
IMA-B;04/04/2006;1.197,610674;0,1294;;;;;1.179;
IMA-B;05/04/2006;1.200,413540;0,2340;;;;;1.179;
IMA-B;06/04/2006;1.199,274677;-0,0949;;;;;1.179;
IMA-B;07/04/2006;1.196,587388;-0,2241;;;;;1.176;
IMA-B;10/04/2006;1.191,677787;-0,4103;;;;;1.171;
IMA-B;11/04/2006;1.190,902900;-0,0650;;;;;1.168;
IMA-B;12/04/2006;1.191,303588;0,0336;;;;;1.166;
IMA-B;13/04/2006;1.191,755955;0,0380;;;;;1.178;
IMA-B;17/04/2006;1.193,053002;0,1088;;;;;1.177;
IMA-B;18/04/2006;1.198,819888;0,4834;;;;;1.177;
IMA-B;19/04/2006;1.200,604898;0,1489;;;;;1.176;
IMA-B;20/04/2006;1.198,718682;-0,1571;;;;;1.175;
IMA-B;24/04/2006;1.196,569760;-0,1793;;;;;1.174;
IMA-B;25/04/2006;1.196,842368;0,0228;;;;;1.174;
IMA-B;26/04/2006;1.198,494774;0,1381;;;;;1.174;
IMA-B;27/04/2006;1.198,135310;-0,0300;;;;;1.170;
IMA-B;28/04/2006;1.199,304124;0,0976;;;;;1.169;
IMA-B;02/05/2006;1.200,318056;0,0845;;;;;1.168;
IMA-B;03/05/2006;1.199,818356;-0,0416;;;;;1.166;
IMA-B;04/05/2006;1.200,137263;0,0266;;;;;1.165;
IMA-B;05/05/2006;1.200,341666;0,0170;;;;;1.164;
IMA-B;08/05/2006;1.199,220386;-0,0934;;;;;1.161;
IMA-B;09/05/2006;1.199,844843;0,0521;;;;;1.160;
IMA-B;10/05/2006;1.199,781362;-0,0053;;;;;1.158;
IMA-B;11/05/2006;1.197,094078;-0,2240;;;;;1.158;
IMA-B;12/05/2006;1.193,660599;-0,2868;;;;;1.152;
IMA-B;15/05/2006;1.192,385839;-0,1068;;;;;1.171;
IMA-B;16/05/2006;1.193,652151;0,1062;;;;;1.167;
IMA-B;17/05/2006;1.188,930175;-0,3956;;;;;1.158;
IMA-B;18/05/2006;1.185,945717;-0,2510;;;;;1.150;
IMA-B;19/05/2006;1.179,532152;-0,5408;;;;;1.139;
IMA-B;22/05/2006;1.163,863598;-1,3284;;;;;1.119;
IMA-B;23/05/2006;1.160,536403;-0,2859;;;;;1.116;
IMA-B;24/05/2006;1.140,486553;-1,7276;;;;;1.095;
IMA-B;25/05/2006;1.159,736120;1,6878;;;;;1.098;
IMA-B;26/05/2006;1.169,284291;0,8233;;;;;1.101;
IMA-B;29/05/2006;1.166,983940;-0,1967;;;;;1.108;
IMA-B;30/05/2006;1.158,579765;-0,7202;;;;;1.104;
IMA-B;31/05/2006;1.158,718120;0,0119;;;;;1.103;
IMA-B;01/06/2006;1.163,392874;0,4034;;;;;1.103;
IMA-B;02/06/2006;1.164,686737;0,1112;;;;;1.103;
IMA-B;05/06/2006;1.162,886530;-0,1546;;;;;1.100;
IMA-B;06/06/2006;1.160,734066;-0,1851;;;;;1.097;
IMA-B;07/06/2006;1.159,667578;-0,0919;;;;;1.094;
IMA-B;08/06/2006;1.160,004489;0,0291;;;;;1.094;
IMA-B;09/06/2006;1.160,304505;0,0259;;;;;1.093;
IMA-B;12/06/2006;1.157,485516;-0,2430;;;;;1.090;
IMA-B;13/06/2006;1.156,785518;-0,0605;;;;;1.088;
IMA-B;14/06/2006;1.156,897208;0,0097;;;;;1.087;
IMA-B;16/06/2006;1.160,825154;0,3395;;;;;1.087;
IMA-B;19/06/2006;1.160,747663;-0,0067;;;;;1.086;
IMA-B;20/06/2006;1.161,284585;0,0463;;;;;1.085;
IMA-B;21/06/2006;1.164,240486;0,2545;;;;;1.084;
IMA-B;22/06/2006;1.165,053384;0,0698;;;;;1.084;
IMA-B;23/06/2006;1.165,956719;0,0775;;;;;1.083;
IMA-B;26/06/2006;1.165,910382;-0,0040;;;;;1.081;
IMA-B;27/06/2006;1.165,999481;0,0076;;;;;1.080;
IMA-B;28/06/2006;1.167,226898;0,1053;;;;;1.078;
IMA-B;29/06/2006;1.174,204145;0,5978;;;;;1.083;
IMA-B;30/06/2006;1.179,397680;0,4423;;;;;1.086;
IMA-B;03/07/2006;1.184,189065;0,4063;;;;;1.089;
IMA-B;04/07/2006;1.188,806785;0,3899;;;;;1.090;
IMA-B;05/07/2006;1.185,725707;-0,2592;;;;;1.088;
IMA-B;06/07/2006;1.190,293853;0,3853;;;;;1.093;
IMA-B;07/07/2006;1.191,393292;0,0924;;;;;1.093;
IMA-B;10/07/2006;1.193,674225;0,1915;;;;;1.094;
IMA-B;11/07/2006;1.194,946256;0,1066;;;;;1.094;
IMA-B;12/07/2006;1.194,427500;-0,0434;;;;;1.095;
IMA-B;13/07/2006;1.193,674421;-0,0630;;;;;1.095;
IMA-B;14/07/2006;1.196,168937;0,2090;;;;;1.099;
IMA-B;17/07/2006;1.202,841664;0,5578;;;;;1.109;
IMA-B;18/07/2006;1.204,135661;0,1076;;;;;1.110;
IMA-B;19/07/2006;1.208,745413;0,3828;;;;;1.114;
IMA-B;20/07/2006;1.210,110160;0,1129;;;;;1.113;
IMA-B;21/07/2006;1.209,568391;-0,0448;;;;;1.111;
IMA-B;24/07/2006;1.209,611119;0,0035;;;;;1.109;
IMA-B;25/07/2006;1.213,691322;0,3373;;;;;1.110;
IMA-B;26/07/2006;1.216,117022;0,1999;;;;;1.110;
IMA-B;27/07/2006;1.216,177082;0,0049;;;;;1.114;
IMA-B;28/07/2006;1.219,623626;0,2834;;;;;1.114;
IMA-B;31/07/2006;1.219,597161;-0,0022;;;;;1.112;
IMA-B;01/08/2006;1.219,459488;-0,0113;;;;;1.110;
IMA-B;02/08/2006;1.220,653832;0,0979;;;;;1.110;
IMA-B;03/08/2006;1.222,179353;0,1250;;;;;1.111;
IMA-B;04/08/2006;1.226,206006;0,3295;;;;;1.115;
IMA-B;07/08/2006;1.230,393849;0,3415;;;;;1.119;
IMA-B;08/08/2006;1.234,511887;0,3347;;;;;1.119;
IMA-B;09/08/2006;1.236,169198;0,1342;;;;;1.119;
IMA-B;10/08/2006;1.238,202700;0,1645;;;;;1.124;
IMA-B;11/08/2006;1.239,379289;0,0950;;;;;1.123;
IMA-B;14/08/2006;1.236,799225;-0,2082;;;;;1.119;
IMA-B;15/08/2006;1.239,557178;0,2230;;;;;1.154;
IMA-B;16/08/2006;1.241,695405;0,1725;;;;;1.155;
IMA-B;17/08/2006;1.242,739378;0,0841;;;;;1.154;
IMA-B;18/08/2006;1.241,699043;-0,0837;;;;;1.152;
IMA-B;21/08/2006;1.242,156897;0,0369;;;;;1.151;
IMA-B;22/08/2006;1.244,240465;0,1677;;;;;1.150;
IMA-B;23/08/2006;1.241,845239;-0,1925;;;;;1.148;
IMA-B;24/08/2006;1.239,987067;-0,1496;;;;;1.162;
IMA-B;25/08/2006;1.238,392425;-0,1286;;;;;1.159;
IMA-B;28/08/2006;1.238,897656;0,0408;;;;;1.158;
IMA-B;29/08/2006;1.238,523116;-0,0302;;;;;1.156;
IMA-B;30/08/2006;1.239,475078;0,0769;;;;;1.155;
IMA-B;31/08/2006;1.246,624562;0,5768;;;;;1.157;
IMA-B;01/09/2006;1.250,097350;0,2786;;;;;1.158;
IMA-B;04/09/2006;1.251,588010;0,1192;;;;;1.157;
IMA-B;05/09/2006;1.249,920484;-0,1332;;;;;1.155;
IMA-B;06/09/2006;1.247,049016;-0,2297;;;;;1.154;
IMA-B;08/09/2006;1.248,009409;0,0770;;;;;1.153;
IMA-B;11/09/2006;1.247,376271;-0,0507;;;;;1.151;
IMA-B;12/09/2006;1.248,293555;0,0735;;;;;1.151;
IMA-B;13/09/2006;1.249,900444;0,1287;;;;;1.150;
IMA-B;14/09/2006;1.251,618859;0,1375;;;;;1.159;
IMA-B;15/09/2006;1.253,902732;0,1825;;;;;1.158;
IMA-B;18/09/2006;1.255,859088;0,1560;;;;;1.158;
IMA-B;19/09/2006;1.255,545163;-0,0250;;;;;1.156;
IMA-B;20/09/2006;1.254,225843;-0,1051;;;;;1.154;
IMA-B;21/09/2006;1.246,409920;-0,6232;;;;;1.148;
IMA-B;22/09/2006;1.249,718954;0,2655;;;;;1.149;
IMA-B;25/09/2006;1.248,527512;-0,0953;;;;;1.146;
IMA-B;26/09/2006;1.251,496443;0,2378;;;;;1.147;
IMA-B;27/09/2006;1.250,815154;-0,0544;;;;;1.146;
IMA-B;28/09/2006;1.251,163493;0,0278;;;;;1.153;
IMA-B;29/09/2006;1.253,881162;0,2172;;;;;1.153;
IMA-B;02/10/2006;1.259,281403;0,4307;;;;;1.155;
IMA-B;03/10/2006;1.259,237099;-0,0035;;;;;1.153;
IMA-B;04/10/2006;1.261,738192;0,1986;;;;;1.153;
IMA-B;05/10/2006;1.263,088732;0,1070;;;;;1.155;
IMA-B;06/10/2006;1.265,826048;0,2167;;;;;1.154;
IMA-B;09/10/2006;1.268,078197;0,1779;;;;;1.154;
IMA-B;10/10/2006;1.270,313100;0,1762;;;;;1.154;
IMA-B;11/10/2006;1.270,123478;-0,0149;;;;;1.153;
IMA-B;13/10/2006;1.272,644738;0,1985;;;;;1.153;
IMA-B;16/10/2006;1.272,923340;0,0219;;;;;1.152;
IMA-B;17/10/2006;1.272,814536;-0,0085;;;;;1.151;
IMA-B;18/10/2006;1.273,987011;0,0921;;;;;1.150;
IMA-B;19/10/2006;1.275,437815;0,1139;;;;;1.149;
IMA-B;20/10/2006;1.277,103409;0,1306;;;;;1.147;
IMA-B;23/10/2006;1.277,474998;0,0291;;;;;1.146;
IMA-B;24/10/2006;1.277,396017;-0,0062;;;;;1.144;
IMA-B;25/10/2006;1.279,856235;0,1926;;;;;1.144;
IMA-B;26/10/2006;1.282,124870;0,1773;;;;;1.147;
IMA-B;27/10/2006;1.285,951246;0,2984;;;;;1.148;
IMA-B;30/10/2006;1.287,163907;0,0943;;;;;1.147;
IMA-B;31/10/2006;1.288,492369;0,1032;;;;;1.146;
IMA-B;01/11/2006;1.291,931380;0,2669;;;;;1.145;
IMA-B;03/11/2006;1.293,426316;0,1157;;;;;1.143;
IMA-B;06/11/2006;1.293,565350;0,0107;;;;;1.141;
IMA-B;07/11/2006;1.295,090228;0,1179;;;;;1.140;
IMA-B;08/11/2006;1.294,928627;-0,0125;;;;;1.138;
IMA-B;09/11/2006;1.295,604273;0,0522;;;;;1.153;
IMA-B;10/11/2006;1.297,512226;0,1473;;;;;1.154;
IMA-B;13/11/2006;1.298,709095;0,0922;;;;;1.154;
IMA-B;14/11/2006;1.302,149920;0,2649;;;;;1.154;
IMA-B;16/11/2006;1.305,511137;0,2581;;;;;1.183;
IMA-B;17/11/2006;1.304,889283;-0,0476;;;;;1.182;
IMA-B;20/11/2006;1.305,520625;0,0484;;;;;1.181;
IMA-B;21/11/2006;1.307,583458;0,1580;;;;;1.180;
IMA-B;22/11/2006;1.309,021907;0,1100;;;;;1.180;
IMA-B;23/11/2006;1.310,675729;0,1263;;;;;1.183;
IMA-B;24/11/2006;1.312,136751;0,1115;;;;;1.185;
IMA-B;27/11/2006;1.311,371864;-0,0583;;;;;1.184;
IMA-B;28/11/2006;1.311,971354;0,0457;;;;;1.184;
IMA-B;29/11/2006;1.313,639004;0,1271;;;;;1.183;
IMA-B;30/11/2006;1.315,021859;0,1053;;;;;1.187;
IMA-B;01/12/2006;1.315,429281;0,0310;;;;;1.186;
IMA-B;04/12/2006;1.315,583530;0,0117;;;;;1.184;
IMA-B;05/12/2006;1.317,608854;0,1539;;;;;1.183;
IMA-B;06/12/2006;1.318,733052;0,0853;;;;;1.183;
IMA-B;07/12/2006;1.322,569387;0,2909;;;;;1.187;
IMA-B;08/12/2006;1.325,214392;0,2000;;;;;1.187;
IMA-B;11/12/2006;1.329,353269;0,3123;;;;;1.187;
IMA-B;12/12/2006;1.329,295063;-0,0044;;;;;1.186;
IMA-B;13/12/2006;1.331,378333;0,1567;;;;;1.185;
IMA-B;14/12/2006;1.332,842123;0,1099;;;;;1.184;
IMA-B;15/12/2006;1.336,720646;0,2910;;;;;1.186;
IMA-B;18/12/2006;1.340,090972;0,2521;;;;;1.189;
IMA-B;19/12/2006;1.338,997700;-0,0816;;;;;1.188;
IMA-B;20/12/2006;1.341,780610;0,2078;;;;;1.191;
IMA-B;21/12/2006;1.342,662806;0,0657;;;;;1.191;
IMA-B;22/12/2006;1.344,667084;0,1493;;;;;1.190;
IMA-B;26/12/2006;1.347,406638;0,2037;;;;;1.191;
IMA-B;27/12/2006;1.349,667639;0,1678;;;;;1.191;
IMA-B;28/12/2006;1.352,433282;0,2049;;;;;1.192;
IMA-B;29/12/2006;1.353,153246;0,0532;;;;;1.191;
IMA-B;02/01/2007;1.360,089923;0,5126;;;;;1.192;
IMA-B;03/01/2007;1.362,468656;0,1749;;;;;1.193;
IMA-B;04/01/2007;1.360,839484;-0,1196;;;;;1.191;
IMA-B;05/01/2007;1.359,292344;-0,1137;;;;;1.188;
IMA-B;08/01/2007;1.358,421463;-0,0641;;;;;1.186;
IMA-B;09/01/2007;1.357,743617;-0,0499;;;;;1.184;
IMA-B;10/01/2007;1.358,417235;0,0496;;;;;1.181;
IMA-B;11/01/2007;1.359,531998;0,0821;;;;;1.180;
IMA-B;12/01/2007;1.358,859245;-0,0495;;;;;1.177;
IMA-B;15/01/2007;1.358,523915;-0,0247;;;;;1.176;
IMA-B;16/01/2007;1.359,818677;0,0953;;;;;1.175;
IMA-B;17/01/2007;1.361,605138;0,1314;;;;;1.174;
IMA-B;18/01/2007;1.364,637511;0,2227;;;;;1.174;
IMA-B;19/01/2007;1.365,950324;0,0962;;;;;1.174;
IMA-B;22/01/2007;1.367,387433;0,1052;;;;;1.173;
IMA-B;23/01/2007;1.367,280268;-0,0078;;;;;1.172;
IMA-B;24/01/2007;1.369,466203;0,1599;;;;;1.173;
IMA-B;25/01/2007;1.370,281806;0,0596;;;;;1.174;
IMA-B;26/01/2007;1.369,564336;-0,0524;;;;;1.172;
IMA-B;29/01/2007;1.370,687169;0,0820;;;;;1.171;
IMA-B;30/01/2007;1.371,587207;0,0657;;;;;1.170;
IMA-B;31/01/2007;1.373,049836;0,1066;;;;;1.170;
IMA-B;01/02/2007;1.373,861083;0,0591;;;;;1.169;
IMA-B;02/02/2007;1.373,629196;-0,0169;;;;;1.167;
IMA-B;05/02/2007;1.375,240636;0,1173;;;;;1.166;
IMA-B;06/02/2007;1.376,026113;0,0571;;;;;1.164;
IMA-B;07/02/2007;1.376,657685;0,0459;;;;;1.171;
IMA-B;08/02/2007;1.377,232650;0,0418;;;;;1.189;
IMA-B;09/02/2007;1.378,452155;0,0885;;;;;1.189;
IMA-B;12/02/2007;1.380,947601;0,1810;;;;;1.190;
IMA-B;13/02/2007;1.383,031783;0,1509;;;;;1.191;
IMA-B;14/02/2007;1.386,888427;0,2789;;;;;1.192;
IMA-B;15/02/2007;1.390,637891;0,2704;;;;;1.208;
IMA-B;16/02/2007;1.392,688106;0,1474;;;;;1.210;
IMA-B;21/02/2007;1.395,326666;0,1895;;;;;1.211;
IMA-B;22/02/2007;1.397,841785;0,1803;;;;;1.212;
IMA-B;23/02/2007;1.397,084058;-0,0542;;;;;1.210;
IMA-B;26/02/2007;1.398,909530;0,1307;;;;;1.209;
IMA-B;27/02/2007;1.391,927860;-0,4991;;;;;1.201;
IMA-B;28/02/2007;1.392,023222;0,0069;;;;;1.199;
IMA-B;01/03/2007;1.389,615730;-0,1729;;;;;1.196;
IMA-B;02/03/2007;1.388,481947;-0,0816;;;;;1.194;
IMA-B;05/03/2007;1.387,640484;-0,0606;;;;;1.192;
